created_at,entry_id,field1,field2,latitude,longitude,elevation,status,Heat index
2020-07-21 18:16:00 UTC,822,30.2,83,,,,,39.19946083
2020-07-21 18:17:41 UTC,823,30.1,83,,,,,38.86738198
2020-07-21 18:19:22 UTC,824,30.2,83,,,,,39.19946083
2020-07-21 18:21:03 UTC,825,30.1,83,,,,,38.86738198
2020-07-21 18:22:45 UTC,826,30.1,83,,,,,38.86738198
2020-07-21 18:24:26 UTC,827,30.1,83,,,,,38.86738198
2020-07-21 18:27:48 UTC,828,30.1,83,,,,,38.86738198
2020-07-21 18:29:29 UTC,829,30.1,83,,,,,38.86738198
2020-07-21 18:31:11 UTC,830,30.1,83,,,,,38.86738198
2020-07-21 18:32:52 UTC,831,30.1,83,,,,,38.86738198
2020-07-21 18:36:14 UTC,832,30.1,83,,,,,38.86738198
2020-07-21 18:39:36 UTC,833,30.1,83,,,,,38.86738198
2020-07-21 18:41:17 UTC,834,30.1,83,,,,,38.86738198
2020-07-21 18:42:58 UTC,835,30.1,83,,,,,38.86738198
2020-07-21 18:44:40 UTC,836,30.1,83,,,,,38.86738198
2020-07-21 18:46:21 UTC,837,30.1,83,,,,,38.86738198
2020-07-21 18:49:43 UTC,838,30.1,83,,,,,38.86738198
2020-07-21 18:51:25 UTC,839,30,83,,,,,38.53823491
2020-07-21 18:53:06 UTC,840,30,83,,,,,38.53823491
2020-07-21 18:54:47 UTC,841,30,83,,,,,38.53823491
2020-07-21 18:56:29 UTC,842,30,83,,,,,38.53823491
2020-07-21 18:58:10 UTC,843,30,83,,,,,38.53823491
2020-07-21 19:01:32 UTC,844,30,83,,,,,38.53823491
2020-07-21 19:03:13 UTC,845,30,83,,,,,38.53823491
2020-07-21 19:06:35 UTC,846,30,82,,,,,38.24360536
2020-07-21 19:08:17 UTC,847,29.7,80,,,,,36.75957257
2020-07-21 19:09:58 UTC,848,29.2,78,,,,,34.84966546
2020-07-21 19:11:39 UTC,849,28.6,74,,,,,32.55050255
2020-07-21 19:13:20 UTC,850,28,72,,,,,30.93569989
2020-07-21 19:15:02 UTC,851,28.2,72,,,,,31.34891547
2020-07-21 19:16:43 UTC,852,27.9,71,,,,,30.60250223
2020-07-21 19:18:24 UTC,853,28,74,,,,,31.2135857
2020-07-21 19:20:06 UTC,854,28.2,72,,,,,31.34891547
2020-07-21 19:21:47 UTC,855,27.9,71,,,,,30.60250223
2020-07-21 19:23:28 UTC,856,27.6,69,,,,,29.80072229
2020-07-21 19:25:10 UTC,857,27.7,72,,,,,30.33513165
2020-07-21 19:26:51 UTC,858,27.8,70,,,,,30.28427866
2020-07-21 19:28:32 UTC,859,27.3,68,,,,,29.18053044
2020-07-21 19:30:14 UTC,860,26.9,69,,,,,28.6105185
2020-07-21 19:31:55 UTC,861,27.4,72,,,,,29.75766957
2020-07-21 19:33:36 UTC,862,27.7,70,,,,,30.09694072
2020-07-21 19:35:18 UTC,863,27.3,66,,,,,28.99416442
2020-07-21 19:36:59 UTC,864,27.2,70,,,,,29.19773947
2020-07-21 19:38:40 UTC,865,27.5,72,,,,,29.94758958
2020-07-21 19:40:21 UTC,866,27.4,68,,,,,29.34828345
2020-07-21 19:42:03 UTC,867,26.9,69,,,,,28.6105185
2020-07-21 19:43:44 UTC,868,27.3,72,,,,,29.57031691
2020-07-21 19:45:25 UTC,869,27.5,70,,,,,29.72976254
2020-07-21 19:47:07 UTC,870,27.1,67,,,,,28.76758902
2020-07-21 19:48:48 UTC,871,27,71,,,,,28.93905698
2020-07-21 19:50:29 UTC,872,27.4,72,,,,,29.75766957
2020-07-21 19:53:51 UTC,873,26.9,70,,,,,28.68820944
2020-07-21 19:55:32 UTC,874,27.2,73,,,,,29.4814004
2020-07-21 19:57:14 UTC,875,27.3,69,,,,,29.27584525
2020-07-21 19:58:55 UTC,876,26.7,70,,,,,28.36101889
2020-07-21 20:00:36 UTC,877,27.1,73,,,,,29.29408546
2020-07-21 20:02:18 UTC,878,27.4,71,,,,,29.65303238
2020-07-21 20:03:59 UTC,879,26.9,68,,,,,28.53382371
2020-07-21 20:05:40 UTC,880,26.9,72,,,,,28.84657977
2020-07-21 20:07:21 UTC,881,27.2,73,,,,,29.4814004
2020-07-21 20:09:03 UTC,882,27.1,69,,,,,28.93825198
2020-07-21 20:10:44 UTC,883,26.9,71,,,,,28.76689653
2020-07-21 20:12:25 UTC,884,27.2,73,,,,,29.4814004
2020-07-21 20:14:07 UTC,885,27.3,70,,,,,29.37258127
2020-07-21 20:15:48 UTC,886,26.9,71,,,,,28.76689653
2020-07-21 20:17:29 UTC,887,27.2,74,,,,,29.57858435
2020-07-21 20:20:51 UTC,888,26.8,71,,,,,28.59726945
2020-07-21 20:24:13 UTC,889,27.3,72,,,,,29.57031691
2020-07-21 20:25:54 UTC,890,26.9,69,,,,,28.6105185
2020-07-21 20:27:36 UTC,891,26.9,73,,,,,28.92725916
2020-07-21 20:29:17 UTC,892,27.2,75,,,,,29.67708345
2020-07-21 20:30:58 UTC,893,27.1,70,,,,,29.0253969
2020-07-21 20:32:39 UTC,894,26.8,72,,,,,28.67206387
2020-07-21 20:34:21 UTC,895,27.1,74,,,,,29.38606623
2020-07-21 20:36:02 UTC,896,27.2,71,,,,,29.29097796
2020-07-21 20:39:25 UTC,897,27,74,,,,,29.19618302
2020-07-21 20:41:06 UTC,898,27.3,74,,,,,29.77373736
2020-07-21 20:42:48 UTC,899,27,70,,,,,28.85555356
2020-07-21 20:44:29 UTC,900,26.9,73,,,,,28.92725916
2020-07-21 20:46:10 UTC,901,27.2,75,,,,,29.67708345
2020-07-21 20:47:51 UTC,902,27.1,71,,,,,29.11375079
2020-07-21 20:49:33 UTC,903,26.9,73,,,,,28.92725916
2020-07-21 20:51:14 UTC,904,27.2,75,,,,,29.67708345
2020-07-21 20:52:56 UTC,905,27.1,71,,,,,29.11375079
2020-07-21 20:54:37 UTC,906,26.9,73,,,,,28.92725916
2020-07-21 20:56:18 UTC,907,27.1,75,,,,,29.47925597
2020-07-21 20:57:59 UTC,908,27.2,73,,,,,29.4814004
2020-07-21 20:59:41 UTC,909,27,72,,,,,29.02366303
2020-07-21 21:01:22 UTC,910,27.3,74,,,,,29.77373736
2020-07-21 21:03:03 UTC,911,27.4,73,,,,,29.86383387
2020-07-21 21:04:45 UTC,912,27.3,71,,,,,29.47073849
2020-07-21 21:06:26 UTC,913,27.3,73,,,,,29.67131654
2020-07-21 21:08:07 UTC,914,27.4,74,,,,,29.97152528
2020-07-21 21:09:48 UTC,915,27.4,72,,,,,29.75766957
2020-07-21 21:11:30 UTC,916,27.2,71,,,,,29.29097796
2020-07-21 21:14:52 UTC,917,27.5,74,,,,,30.1719481
2020-07-21 21:16:33 UTC,918,27.4,71,,,,,29.65303238
2020-07-21 21:18:14 UTC,919,27.3,72,,,,,29.57031691
2020-07-21 21:19:56 UTC,920,27.4,75,,,,,30.0807438
2020-07-21 21:21:37 UTC,921,27.4,71,,,,,29.65303238
2020-07-21 21:24:59 UTC,922,27.5,73,,,,,30.05895241
2020-07-21 21:26:40 UTC,923,27.9,73,,,,,30.86543851
2020-07-21 21:30:02 UTC,924,27.7,71,,,,,30.21511421
2020-07-21 21:31:43 UTC,925,27.7,73,,,,,30.45699306
2020-07-21 21:33:25 UTC,926,27.8,72,,,,,30.53275372
2020-07-21 21:35:06 UTC,927,27.4,71,,,,,29.65303238
2020-07-21 21:36:47 UTC,928,27.2,74,,,,,29.57858435
2020-07-21 21:38:29 UTC,929,27.2,75,,,,,29.67708345
2020-07-21 21:41:51 UTC,930,26.8,74,,,,,28.82432129
2020-07-21 21:43:32 UTC,931,27,76,,,,,29.37311352
2020-07-21 21:46:54 UTC,932,27,72,,,,,29.02366303
2020-07-21 21:50:16 UTC,933,27.3,76,,,,,29.98284263
2020-07-21 21:51:57 UTC,934,27.4,73,,,,,29.86383387
2020-07-21 21:55:19 UTC,935,27,75,,,,,29.28409696
2020-07-21 21:58:41 UTC,936,27,73,,,,,29.10937171
2020-07-21 22:02:03 UTC,937,26.9,77,,,,,29.25993823
2020-07-21 22:03:45 UTC,938,27.1,76,,,,,29.57365468
2020-07-21 22:05:26 UTC,939,26.8,73,,,,,28.74774781
2020-07-21 22:08:48 UTC,940,27,78,,,,,29.55445453
2020-07-21 22:10:29 UTC,941,27.1,75,,,,,29.47925597
2020-07-21 22:13:51 UTC,942,26.6,77,,,,,28.6664657
2020-07-21 22:15:33 UTC,943,27,78,,,,,29.55445453
2020-07-21 22:17:14 UTC,944,27,75,,,,,29.28409696
2020-07-21 22:20:36 UTC,945,26.6,77,,,,,28.6664657
2020-07-21 22:23:58 UTC,946,26.9,75,,,,,29.0916064
2020-07-21 22:25:39 UTC,947,26.6,76,,,,,28.59796767
2020-07-21 22:29:01 UTC,948,27,78,,,,,29.55445453
2020-07-21 22:32:23 UTC,949,26.5,76,,,,,28.4109359
2020-07-21 22:34:04 UTC,950,26.7,78,,,,,28.9361909
2020-07-21 22:35:46 UTC,951,27,79,,,,,29.64677898
2020-07-21 22:37:27 UTC,952,26.9,74,,,,,29.00893471
2020-07-21 22:39:08 UTC,953,26.6,76,,,,,28.59796767
2020-07-21 22:40:49 UTC,954,26.8,78,,,,,29.1395105
2020-07-21 22:42:31 UTC,955,27,78,,,,,29.55445453
2020-07-21 22:44:12 UTC,956,26.9,74,,,,,29.00893471
2020-07-21 22:45:53 UTC,957,26.6,77,,,,,28.6664657
2020-07-21 22:49:16 UTC,958,27.1,78,,,,,29.76607898
2020-07-21 22:50:57 UTC,959,26.9,74,,,,,29.00893471
2020-07-21 22:52:38 UTC,960,26.7,77,,,,,28.86155473
2020-07-21 22:54:19 UTC,961,26.9,78,,,,,29.34559837
2020-07-21 22:57:41 UTC,962,26.6,75,,,,,28.53014549
2020-07-21 22:59:23 UTC,963,26.7,77,,,,,28.86155473
2020-07-21 23:01:04 UTC,964,26.9,78,,,,,29.34559837
2020-07-21 23:02:45 UTC,965,27,75,,,,,29.28409696
2020-07-21 23:04:27 UTC,966,26.6,75,,,,,28.53014549
2020-07-21 23:06:08 UTC,967,26.7,77,,,,,28.86155473
2020-07-21 23:07:49 UTC,968,26.9,78,,,,,29.34559837
2020-07-21 23:11:11 UTC,969,26.5,76,,,,,28.4109359
2020-07-21 23:12:52 UTC,970,26.7,77,,,,,28.86155473
2020-07-21 23:14:34 UTC,971,26.9,79,,,,,29.43225467
2020-07-21 23:16:15 UTC,972,27,76,,,,,29.37311352
2020-07-21 23:17:56 UTC,973,26.6,76,,,,,28.59796767
2020-07-21 23:19:37 UTC,974,26.7,78,,,,,28.9361909
2020-07-21 23:21:19 UTC,975,27,79,,,,,29.64677898
2020-07-21 23:23:00 UTC,976,27,77,,,,,29.46323271
2020-07-21 23:24:41 UTC,977,26.7,76,,,,,28.78770131
2020-07-21 23:28:03 UTC,978,26.9,79,,,,,29.43225467
2020-07-21 23:29:45 UTC,979,27,77,,,,,29.46323271
2020-07-21 23:31:26 UTC,980,26.6,76,,,,,28.59796767
2020-07-21 23:33:07 UTC,981,26.6,78,,,,,28.73563959
2020-07-21 23:34:49 UTC,982,26.8,80,,,,,29.30244227
2020-07-21 23:36:30 UTC,983,27,79,,,,,29.64677898
2020-07-21 23:38:11 UTC,984,26.7,76,,,,,28.78770131
2020-07-21 23:39:52 UTC,985,26.6,78,,,,,28.73563959
2020-07-21 23:41:34 UTC,986,26.7,80,,,,,29.08781155
2020-07-21 23:43:15 UTC,987,26.9,80,,,,,29.51990711
2020-07-21 23:46:37 UTC,988,26.6,78,,,,,28.73563959
2020-07-21 23:48:18 UTC,989,26.7,80,,,,,29.08781155
2020-07-21 23:51:40 UTC,990,26.7,76,,,,,28.78770131
2020-07-21 23:53:21 UTC,991,26.4,78,,,,,28.34284181
2020-07-21 23:55:03 UTC,992,26.6,80,,,,,28.87601494
2020-07-21 23:56:44 UTC,993,26.8,80,,,,,29.30244227
2020-07-21 23:58:25 UTC,994,26.9,78,,,,,29.34559837
2020-07-22 00:00:07 UTC,995,26.5,77,,,,,28.47411183
2020-07-22 00:01:48 UTC,996,26.6,79,,,,,28.80548934
2020-07-22 00:03:29 UTC,997,26.7,80,,,,,29.08781155
2020-07-22 00:06:51 UTC,998,26.6,77,,,,,28.6664657
2020-07-22 00:10:13 UTC,999,26.7,80,,,,,29.08781155
2020-07-22 00:11:55 UTC,1000,26.9,81,,,,,29.6085557
2020-07-22 00:13:36 UTC,1001,26.9,77,,,,,29.25993823
2020-07-22 00:15:17 UTC,1002,26.5,78,,,,,28.53785656
2020-07-22 00:16:58 UTC,1003,26.6,80,,,,,28.87601494
2020-07-22 00:18:40 UTC,1004,26.9,80,,,,,29.51990711
2020-07-22 00:20:21 UTC,1005,27,80,,,,,29.74020606
2020-07-22 00:22:02 UTC,1006,26.6,77,,,,,28.6664657
2020-07-22 00:25:24 UTC,1007,26.8,80,,,,,29.30244227
2020-07-22 00:27:06 UTC,1008,27,81,,,,,29.83473577
2020-07-22 00:28:47 UTC,1009,26.9,78,,,,,29.34559837
2020-07-22 00:30:28 UTC,1010,26.6,79,,,,,28.80548934
2020-07-22 00:32:10 UTC,1011,26.7,80,,,,,29.08781155
2020-07-22 00:33:51 UTC,1012,27,81,,,,,29.83473577
2020-07-22 00:35:32 UTC,1013,27,79,,,,,29.64677898
2020-07-22 00:38:54 UTC,1014,26.6,80,,,,,28.87601494
2020-07-22 00:42:16 UTC,1015,27,81,,,,,29.83473577
2020-07-22 00:43:57 UTC,1016,26.7,77,,,,,28.86155473
2020-07-22 00:45:39 UTC,1017,26.4,79,,,,,28.40165213
2020-07-22 00:47:20 UTC,1018,26.7,80,,,,,29.08781155
2020-07-22 00:49:01 UTC,1019,26.9,80,,,,,29.51990711
2020-07-22 00:50:43 UTC,1020,27,81,,,,,29.83473577
2020-07-22 00:52:24 UTC,1021,26.9,77,,,,,29.25993823
2020-07-22 00:54:05 UTC,1022,26.6,79,,,,,28.80548934
2020-07-22 00:57:27 UTC,1023,27,81,,,,,29.83473577
2020-07-22 00:59:09 UTC,1024,27.1,81,,,,,30.06378265
2020-07-22 01:02:30 UTC,1025,26.6,80,,,,,28.87601494
2020-07-22 01:05:52 UTC,1026,27,81,,,,,29.83473577
2020-07-22 01:07:34 UTC,1027,27.2,80,,,,,30.1893063
2020-07-22 01:09:15 UTC,1028,26.8,79,,,,,29.22053162
2020-07-22 01:12:37 UTC,1029,27,81,,,,,29.83473577
2020-07-22 01:14:18 UTC,1030,27.2,82,,,,,30.40340153
2020-07-22 01:16:00 UTC,1031,27.1,78,,,,,29.76607898
2020-07-22 01:17:41 UTC,1032,26.8,80,,,,,29.30244227
2020-07-22 01:19:22 UTC,1033,26.9,81,,,,,29.6085557
2020-07-22 01:21:03 UTC,1034,27.2,81,,,,,30.29569634
2020-07-22 01:22:45 UTC,1035,27.3,80,,,,,30.41810759
2020-07-22 01:24:26 UTC,1036,26.9,78,,,,,29.34559837
2020-07-22 01:26:07 UTC,1037,26.9,80,,,,,29.51990711
2020-07-22 01:29:29 UTC,1038,27.3,81,,,,,30.53047684
2020-07-22 01:31:10 UTC,1039,27.2,78,,,,,29.9804717
2020-07-22 01:32:52 UTC,1040,26.9,79,,,,,29.43225467
2020-07-22 01:34:33 UTC,1041,27,81,,,,,29.83473577
2020-07-22 01:37:55 UTC,1042,26.9,79,,,,,29.43225467
2020-07-22 01:39:36 UTC,1043,26.5,79,,,,,28.6021701
2020-07-22 01:41:18 UTC,1044,26.6,81,,,,,28.9472164
2020-07-22 01:42:59 UTC,1045,26.7,82,,,,,29.24256325
2020-07-22 01:44:40 UTC,1046,27,82,,,,,29.9303681
2020-07-22 01:46:21 UTC,1047,26.9,79,,,,,29.43225467
2020-07-22 01:48:03 UTC,1048,26.6,80,,,,,28.87601494
2020-07-22 01:49:44 UTC,1049,26.7,81,,,,,29.16479602
2020-07-22 01:51:25 UTC,1050,26.9,82,,,,,29.69820045
2020-07-22 01:53:07 UTC,1051,27.1,82,,,,,30.16543513
2020-07-22 01:56:29 UTC,1052,26.6,81,,,,,28.9472164
2020-07-22 01:58:10 UTC,1053,27,80,,,,,29.74020606
2020-07-22 02:01:32 UTC,1054,27.5,79,,,,,30.76141961
2020-07-22 02:03:13 UTC,1055,27.7,79,,,,,31.22688474
2020-07-22 02:04:55 UTC,1056,27.7,78,,,,,31.09395955
2020-07-22 02:06:36 UTC,1057,27.9,79,,,,,31.70355495
2020-07-22 02:08:17 UTC,1058,27.9,78,,,,,31.55873267
2020-07-22 02:09:58 UTC,1059,27.9,79,,,,,31.70355495
2020-07-22 02:11:40 UTC,1060,28,80,,,,,32.0990718
2020-07-22 02:13:21 UTC,1061,28,80,,,,,32.0990718
2020-07-22 02:15:02 UTC,1062,28,80,,,,,32.0990718
2020-07-22 02:16:44 UTC,1063,28.1,80,,,,,32.350546
2020-07-22 02:18:25 UTC,1064,28.1,80,,,,,32.350546
2020-07-22 02:27:43 UTC,1065,28,80,,,,,32.0990718
2020-07-22 02:29:24 UTC,1066,28.4,81,,,,,33.30227212
2020-07-22 02:31:06 UTC,1067,28.4,82,,,,,33.48514924
2020-07-22 02:32:47 UTC,1068,28.4,83,,,,,33.67060464
2020-07-22 02:34:28 UTC,1069,28.3,84,,,,,33.57267927
2020-07-22 02:36:10 UTC,1070,28.3,84,,,,,33.57267927
2020-07-22 02:37:51 UTC,1071,28.3,85,,,,,33.75653441
2020-07-22 02:41:13 UTC,1072,28.3,85,,,,,33.75653441
2020-07-22 02:42:54 UTC,1073,28.3,85,,,,,33.75653441
2020-07-22 02:46:16 UTC,1074,28.7,84,,,,,34.73429982
2020-07-22 02:47:58 UTC,1075,29.1,84,,,,,35.94334527
2020-07-22 02:49:39 UTC,1076,29.4,84,,,,,36.88125195
2020-07-22 02:51:20 UTC,1077,29,83,,,,,35.40801244
2020-07-22 02:53:01 UTC,1078,28.6,84,,,,,34.4394486
2020-07-22 02:54:43 UTC,1079,28.6,85,,,,,34.64367055
2020-07-22 02:56:24 UTC,1080,28.6,85,,,,,34.64367055
2020-07-22 02:58:05 UTC,1081,28.5,85,,,,,34.34496232
2020-07-22 02:59:47 UTC,1082,28.5,85,,,,,34.34496232
2020-07-22 03:01:28 UTC,1083,28.5,85,,,,,34.34496232
2020-07-22 03:03:09 UTC,1084,28.5,85,,,,,34.34496232
2020-07-22 03:04:50 UTC,1085,28.6,85,,,,,34.64367055
2020-07-22 03:08:12 UTC,1086,28.6,85,,,,,34.64367055
2020-07-22 03:09:54 UTC,1087,28.6,85,,,,,34.64367055
2020-07-22 03:11:35 UTC,1088,28.6,85,,,,,34.64367055
2020-07-22 03:13:16 UTC,1089,28.6,85,,,,,34.64367055
2020-07-22 03:14:58 UTC,1090,28.7,85,,,,,34.94537497
2020-07-22 03:18:20 UTC,1091,28.7,84,,,,,34.73429982
2020-07-22 03:21:42 UTC,1092,29,84,,,,,35.63663782
2020-07-22 03:23:23 UTC,1093,29,85,,,,,35.86846531
2020-07-22 03:25:04 UTC,1094,29.1,84,,,,,35.94334527
2020-07-22 03:28:26 UTC,1095,28.7,82,,,,,34.32082202
2020-07-22 03:30:08 UTC,1096,28.6,82,,,,,34.03936506
2020-07-22 03:31:49 UTC,1097,28.7,82,,,,,34.32082202
2020-07-22 03:33:30 UTC,1098,28.7,82,,,,,34.32082202
2020-07-22 03:35:12 UTC,1099,28.7,81,,,,,34.11841938
2020-07-22 03:38:34 UTC,1100,28.7,81,,,,,34.11841938
2020-07-22 03:40:15 UTC,1101,28.7,81,,,,,34.11841938
2020-07-22 03:41:56 UTC,1102,28.7,81,,,,,34.11841938
2020-07-22 03:43:37 UTC,1103,28.9,81,,,,,34.67685162
2020-07-22 03:45:19 UTC,1104,28.9,81,,,,,34.67685162
2020-07-22 03:47:00 UTC,1105,28.9,81,,,,,34.67685162
2020-07-22 03:48:41 UTC,1106,28.9,81,,,,,34.67685162
2020-07-22 03:52:03 UTC,1107,29.3,81,,,,,35.82811787
2020-07-22 03:53:45 UTC,1108,29.4,81,,,,,36.12310147
2020-07-22 03:57:07 UTC,1109,29,82,,,,,35.18258915
2020-07-22 03:58:48 UTC,1110,29,82,,,,,35.18258915
2020-07-22 04:00:29 UTC,1111,29,82,,,,,35.18258915
2020-07-22 04:03:51 UTC,1112,28.9,81,,,,,34.67685162
2020-07-22 04:05:32 UTC,1113,28.9,81,,,,,34.67685162
2020-07-22 04:07:14 UTC,1114,28.9,81,,,,,34.67685162
2020-07-22 04:08:55 UTC,1115,29,82,,,,,35.18258915
2020-07-22 04:10:36 UTC,1116,29,82,,,,,35.18258915
2020-07-22 04:12:17 UTC,1117,29,81,,,,,34.96036796
2020-07-22 04:13:59 UTC,1118,29,81,,,,,34.96036796
2020-07-22 04:15:40 UTC,1119,29,81,,,,,34.96036796
2020-07-22 04:17:21 UTC,1120,29.1,81,,,,,35.24675112
2020-07-22 04:19:03 UTC,1121,29.2,81,,,,,35.53600109
2020-07-22 04:22:25 UTC,1122,29.2,81,,,,,35.53600109
2020-07-22 04:24:06 UTC,1123,29.2,81,,,,,35.53600109
2020-07-22 04:25:47 UTC,1124,29.2,81,,,,,35.53600109
2020-07-22 04:27:28 UTC,1125,29.3,81,,,,,35.82811787
2020-07-22 04:30:50 UTC,1126,29.3,81,,,,,35.82811787
2020-07-22 04:32:32 UTC,1127,29.3,81,,,,,35.82811787
2020-07-22 04:41:10 UTC,1128,29,82,,,,,35.18258915
2020-07-22 04:42:51 UTC,1129,29.2,82,,,,,35.77159742
2020-07-22 04:44:32 UTC,1130,29.2,81,,,,,35.53600109
2020-07-22 04:46:14 UTC,1131,29.2,82,,,,,35.77159742
2020-07-22 04:49:36 UTC,1132,29.2,81,,,,,35.53600109
2020-07-22 04:51:17 UTC,1133,29.2,81,,,,,35.53600109
2020-07-22 04:52:58 UTC,1134,29.2,81,,,,,35.53600109
2020-07-22 04:54:39 UTC,1135,29.2,81,,,,,35.53600109
2020-07-22 04:56:21 UTC,1136,29.2,81,,,,,35.53600109
2020-07-22 04:58:02 UTC,1137,29.2,81,,,,,35.53600109
2020-07-22 04:59:43 UTC,1138,29.3,80,,,,,35.58929721
2020-07-22 05:01:25 UTC,1139,29.4,80,,,,,35.87761488
2020-07-22 05:03:06 UTC,1140,29.4,81,,,,,36.12310147
2020-07-22 05:04:47 UTC,1141,29.4,80,,,,,35.87761488
2020-07-22 05:06:29 UTC,1142,29.4,80,,,,,35.87761488
2020-07-22 05:09:51 UTC,1143,29.4,81,,,,,36.12310147
2020-07-22 05:11:32 UTC,1144,29.4,81,,,,,36.12310147
2020-07-22 05:13:13 UTC,1145,29.4,81,,,,,36.12310147
2020-07-22 05:14:54 UTC,1146,29.5,80,,,,,36.16876666
2020-07-22 05:16:36 UTC,1147,29.6,80,,,,,36.46275256
2020-07-22 05:18:17 UTC,1148,29.6,81,,,,,36.7216691
2020-07-22 05:19:58 UTC,1149,29.5,81,,,,,36.42095188
2020-07-22 05:21:40 UTC,1150,29.5,81,,,,,36.42095188
2020-07-22 05:23:21 UTC,1151,29.6,80,,,,,36.46275256
2020-07-22 05:25:02 UTC,1152,29.6,81,,,,,36.7216691
2020-07-22 05:26:43 UTC,1153,29.6,81,,,,,36.7216691
2020-07-22 05:28:25 UTC,1154,29.7,81,,,,,37.02525314
2020-07-22 05:30:06 UTC,1155,29.7,81,,,,,37.02525314
2020-07-22 05:31:47 UTC,1156,29.6,81,,,,,36.7216691
2020-07-22 05:33:29 UTC,1157,29.6,80,,,,,36.46275256
2020-07-22 05:35:10 UTC,1158,29.5,80,,,,,36.16876666
2020-07-22 05:36:51 UTC,1159,29.5,80,,,,,36.16876666
2020-07-22 05:38:33 UTC,1160,29.5,80,,,,,36.16876666
2020-07-22 05:40:14 UTC,1161,29.5,80,,,,,36.16876666
2020-07-22 05:41:55 UTC,1162,29.5,80,,,,,36.16876666
2020-07-22 05:43:36 UTC,1163,29.5,80,,,,,36.16876666
2020-07-22 05:46:58 UTC,1164,29.6,80,,,,,36.46275256
2020-07-22 05:48:40 UTC,1165,29.5,80,,,,,36.16876666
2020-07-22 05:50:21 UTC,1166,29.5,80,,,,,36.16876666
2020-07-22 05:52:02 UTC,1167,29.5,80,,,,,36.16876666
2020-07-22 05:53:44 UTC,1168,29.5,80,,,,,36.16876666
2020-07-22 05:55:25 UTC,1169,29.5,80,,,,,36.16876666
2020-07-22 05:57:06 UTC,1170,29.5,80,,,,,36.16876666
2020-07-22 05:58:47 UTC,1171,29.5,80,,,,,36.16876666
2020-07-22 06:02:09 UTC,1172,29.5,80,,,,,36.16876666
2020-07-22 06:03:51 UTC,1173,29.5,80,,,,,36.16876666
2020-07-22 06:07:13 UTC,1174,29.5,80,,,,,36.16876666
2020-07-22 06:10:35 UTC,1175,29.7,79,,,,,36.49781537
2020-07-22 06:12:16 UTC,1176,29.7,79,,,,,36.49781537
2020-07-22 06:13:57 UTC,1177,29.6,79,,,,,36.20765678
2020-07-22 06:15:39 UTC,1178,29.6,79,,,,,36.20765678
2020-07-22 06:17:20 UTC,1179,29.6,80,,,,,36.46275256
2020-07-22 06:19:01 UTC,1180,29.6,80,,,,,36.46275256
2020-07-22 06:20:42 UTC,1181,29.6,80,,,,,36.46275256
2020-07-22 06:22:24 UTC,1182,29.7,80,,,,,36.75957257
2020-07-22 06:24:05 UTC,1183,29.7,80,,,,,36.75957257
2020-07-22 06:25:46 UTC,1184,29.7,80,,,,,36.75957257
2020-07-22 06:27:28 UTC,1185,29.6,80,,,,,36.46275256
2020-07-22 06:29:09 UTC,1186,29.7,80,,,,,36.75957257
2020-07-22 06:30:51 UTC,1187,29.7,80,,,,,36.75957257
2020-07-22 06:32:32 UTC,1188,29.6,80,,,,,36.46275256
2020-07-22 06:34:13 UTC,1189,29.7,80,,,,,36.75957257
2020-07-22 06:35:54 UTC,1190,29.7,80,,,,,36.75957257
2020-07-22 06:37:36 UTC,1191,29.7,80,,,,,36.75957257
2020-07-22 06:39:17 UTC,1192,29.8,80,,,,,37.05922669
2020-07-22 06:40:59 UTC,1193,29.8,80,,,,,37.05922669
2020-07-22 06:42:40 UTC,1194,29.8,79,,,,,36.79077523
2020-07-22 06:44:21 UTC,1195,29.8,79,,,,,36.79077523
2020-07-22 06:46:03 UTC,1196,29.8,79,,,,,36.79077523
2020-07-22 06:47:44 UTC,1197,29.8,79,,,,,36.79077523
2020-07-22 06:49:25 UTC,1198,29.8,79,,,,,36.79077523
2020-07-22 06:51:06 UTC,1199,29.8,79,,,,,36.79077523
2020-07-22 06:52:48 UTC,1200,29.8,79,,,,,36.79077523
2020-07-22 06:54:29 UTC,1201,29.8,79,,,,,36.79077523
2020-07-22 06:56:10 UTC,1202,29.8,78,,,,,36.5263496
2020-07-22 06:57:52 UTC,1203,29.9,78,,,,,36.81548595
2020-07-22 06:59:33 UTC,1204,29.9,77,,,,,36.54856371
2020-07-22 07:01:14 UTC,1205,29.8,77,,,,,36.26594982
2020-07-22 07:02:56 UTC,1206,29.8,77,,,,,36.26594982
2020-07-22 07:04:37 UTC,1207,29.8,77,,,,,36.26594982
2020-07-22 07:06:18 UTC,1208,29.9,77,,,,,36.54856371
2020-07-22 07:08:00 UTC,1209,29.9,77,,,,,36.54856371
2020-07-22 07:09:41 UTC,1210,29.9,77,,,,,36.54856371
2020-07-22 07:11:22 UTC,1211,29.9,78,,,,,36.81548595
2020-07-22 07:14:44 UTC,1212,30,76,,,,,36.56466526
2020-07-22 07:16:26 UTC,1213,30,76,,,,,36.56466526
2020-07-22 07:18:07 UTC,1214,30,76,,,,,36.56466526
2020-07-22 07:19:48 UTC,1215,30,76,,,,,36.56466526
2020-07-22 07:21:30 UTC,1216,30,75,,,,,36.29964811
2020-07-22 07:23:11 UTC,1217,30.1,75,,,,,36.57486096
